Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
50,0,3,14,1,1,2,3,1,3,1,4,1,5,0,0,2,21796
39,0,1,15,2,1,2,3,2,3,2,3,0,4,0,1,4,34431
49,1,1,11,2,1,3,4,3,3,3,3,0,5,1,2,3,26576
37,0,3,7,3,0,3,4,1,3,3,6,0,2,1,2,2,25331
25,0,1,9,1,0,3,4,0,3,3,3,1,3,1,2,1,22438
54,1,1,30,2,0,4,4,4,3,2,8,0,5,1,2,0,32953
28,1,1,13,2,1,3,3,0,5,3,4,1,3,0,2,1,21674
32,0,3,8,2,0,3,3,0,5,1,2,0,3,0,1,1,17827
33,1,3,9,3,1,3,4,1,4,0,2,1,1,0,2,2,22756
38,1,3,16,3,1,3,5,1,4,1,3,0,4,0,2,2,22867
28,1,1,10,3,1,3,5,0,3,2,2,0,1,1,2,1,20723
59,1,1,24,3,1,3,3,3,3,3,7,0,3,1,1,3,25512
52,1,1,15,2,1,3,5,3,4,1,7,0,3,1,2,3,31168
27,1,1,9,3,1,2,4,0,3,2,1,0,2,0,0,1,17045
32,1,1,11,3,0,4,2,0,3,1,2,0,5,1,3,1,22656
18,0,3,11,3,1,3,3,0,4,2,2,1,4,1,0,1,16878
32,1,1,14,3,0,3,1,1,3,1,6,0,3,1,2,2,20175
34,0,1,21,3,1,3,3,4,5,1,1,0,4,1,2,0,32007
54,1,3,9,2,0,4,5,4,3,1,4,0,3,0,1,0,34105
55,0,1,8,3,1,2,4,4,5,2,1,0,3,1,1,0,31756
30,1,1,24,2,0,3,3,0,3,2,2,0,2,1,0,1,17632
29,0,1,6,2,1,3,5,0,3,1,2,0,2,1,0,1,17720
37,1,1,17,2,1,3,4,3,5,1,2,1,5,1,2,3,26999
29,1,1,29,2,1,2,1,0,3,1,2,0,1,1,1,1,17700
25,1,2,29,2,1,3,6,0,3,1,3,0,1,0,2,1,20233
40,0,1,9,2,1,3,4,4,3,1,2,0,3,1,1,0,30847
24,0,3,8,2,0,3,4,0,4,2,3,1,5,1,2,1,19901
34,0,1,13,2,1,3,5,1,3,2,2,1,5,1,1,2,21074
46,1,1,35,1,1,4,4,0,3,1,6,0,3,1,3,1,20810
53,1,1,10,3,1,3,5,3,3,1,4,1,1,1,1,3,26647
32,1,1,19,3,0,4,4,0,3,0,2,1,4,1,3,1,22607
42,0,1,8,2,1,2,3,4,3,0,1,1,4,0,1,0,32861
33,1,1,10,3,0,4,4,1,5,0,3,0,2,1,2,2,25403
47,1,2,12,3,1,4,4,1,4,1,2,1,5,1,3,2,23699
32,1,3,27,2,0,4,6,1,3,1,5,1,3,0,3,2,23237
32,1,1,10,2,0,3,4,1,3,1,2,0,4,1,1,2,21162
34,1,1,25,3,1,3,3,0,3,1,1,0,3,0,2,1,17661
35,1,3,15,2,0,4,4,1,5,0,7,0,2,1,1,2,25178
42,1,2,8,1,1,2,3,0,3,1,1,1,4,1,0,1,17696
27,1,1,8,1,1,2,3,0,4,1,2,0,4,1,1,1,17226
48,1,1,6,2,1,3,4,3,3,2,1,1,5,0,0,3,20381
21,0,3,6,1,0,3,4,0,4,2,2,1,5,1,2,1,17174
32,1,1,19,3,0,3,4,1,3,1,2,1,4,1,1,2,24533
41,1,3,17,3,1,4,5,3,4,1,4,0,4,0,1,3,28383
24,1,1,7,2,1,3,4,0,3,0,3,0,4,0,2,1,19901
35,1,1,15,3,0,4,4,1,3,3,5,0,4,0,2,2,24820
50,1,1,34,3,1,3,1,0,3,1,2,1,1,0,1,1,18221
24,1,1,17,3,1,4,3,0,3,3,3,0,2,1,2,1,22183
20,1,1,32,2,0,3,2,0,3,3,3,1,5,1,1,1,21672
24,1,1,33,2,1,3,4,0,3,1,3,0,1,0,2,1,21582
33,1,1,6,2,1,3,4,0,5,2,4,1,4,1,1,1,17799
29,1,1,14,2,0,2,5,1,5,1,4,0,1,0,0,2,24715
29,1,1,9,3,1,3,6,0,3,0,7,1,3,1,1,1,22142
31,0,3,8,2,1,2,3,1,5,2,1,0,1,0,0,2,20332
35,1,1,33,3,0,2,4,0,5,2,2,0,4,1,1,1,17559
55,1,1,15,2,0,3,4,1,3,3,2,0,2,1,1,2,22458
42,1,1,8,3,1,2,3,4,5,1,1,0,3,1,0,0,32665
40,1,3,8,2,0,3,3,2,3,0,1,0,3,0,0,4,33041
41,0,1,16,2,1,3,4,1,3,1,5,0,3,1,1,2,22653
31,1,1,17,3,0,4,4,3,3,3,2,0,4,0,1,3,28345
53,1,3,14,3,1,3,3,4,3,0,6,0,3,0,2,0,26836
33,1,1,11,2,0,3,4,0,3,1,2,0,1,0,0,1,17911
40,1,1,6,2,0,2,3,1,3,1,5,0,3,0,1,2,21513
53,1,1,15,2,0,3,4,0,5,0,2,0,1,1,2,1,21628
48,0,1,23,3,1,4,2,1,3,1,3,1,1,1,1,2,23745
33,1,1,10,3,0,4,4,1,5,1,3,0,1,1,1,2,25403
40,0,1,32,2,1,4,4,3,3,0,5,0,1,0,1,3,29598
47,0,3,12,3,1,4,4,1,3,3,6,1,5,1,2,2,24450
38,1,1,9,2,1,4,5,0,3,2,8,1,3,0,3,1,20768
28,1,3,15,3,0,3,4,1,4,1,3,0,1,0,2,2,24892
37,1,2,20,2,1,3,5,0,5,1,6,1,5,1,2,1,23317
33,1,1,31,3,1,2,4,0,4,2,5,1,4,1,0,1,17313
48,1,3,11,2,0,3,4,1,3,3,3,1,3,1,2,2,22841
48,0,1,6,3,1,2,1,4,3,2,3,0,1,0,0,0,31885
31,1,3,12,2,0,3,4,3,3,0,4,0,4,1,2,3,28097
42,0,1,11,2,1,3,3,0,3,0,5,0,3,1,0,1,17093
57,0,1,16,3,0,4,4,0,3,1,4,0,1,1,1,1,21620
31,1,1,7,2,1,3,5,1,3,1,3,1,1,1,2,2,23804
29,1,3,33,3,0,2,3,3,3,1,2,0,3,0,0,3,22639
34,0,1,22,2,0,3,4,0,3,2,2,0,5,1,2,1,17553
19,1,3,27,2,1,2,4,0,4,2,2,1,2,0,1,1,17121
51,1,1,35,3,1,4,3,0,3,0,3,1,2,1,3,1,21899
54,1,3,14,3,0,4,5,3,3,0,2,1,2,0,1,3,29612
42,1,1,9,2,0,3,6,0,3,1,6,1,3,0,1,1,21456
31,0,1,11,1,1,3,4,0,3,2,20,1,4,1,2,1,20963
46,1,1,9,2,0,3,5,1,3,1,3,0,4,1,2,2,24448
58,1,3,16,3,1,2,3,4,3,2,1,0,3,0,1,0,28872
27,1,1,13,2,0,4,4,0,3,1,3,1,1,0,2,1,21337
35,0,3,17,2,1,3,4,1,3,1,3,1,1,1,2,2,22679
45,1,1,34,1,0,2,4,4,4,2,2,0,3,1,0,0,31704
55,0,1,8,2,1,3,3,3,4,1,4,0,1,0,1,3,25976
38,1,1,7,3,0,3,5,0,5,0,4,0,4,1,2,1,22598
34,0,1,15,2,1,3,3,1,5,1,5,0,3,0,1,2,20346
47,1,3,10,1,0,3,2,4,5,1,4,0,3,1,1,0,31903
53,1,3,30,2,1,3,3,3,5,3,7,1,3,1,2,3,25448
45,1,2,7,2,0,3,5,1,3,3,6,0,5,1,2,2,24663
35,1,1,13,2,0,3,5,1,4,1,8,0,3,1,1,2,23183
35,0,1,26,3,0,3,4,1,4,1,6,0,3,1,1,2,23122
34,0,3,15,2,0,3,5,0,3,2,2,0,1,0,2,1,21020
51,1,1,9,1,0,2,3,3,3,1,3,0,4,1,1,3,28116
43,1,3,7,2,1,2,4,1,3,1,3,0,3,1,1,2,23585
36,1,1,20,2,1,3,3,1,3,1,1,1,5,1,0,2,21586
27,1,1,15,3,0,2,3,0,4,2,2,0,3,1,0,1,17279
27,0,1,13,2,1,4,2,0,3,1,2,0,4,1,2,1,21222
44,1,1,15,2,0,3,4,1,4,1,6,0,3,1,1,2,23443
34,1,3,15,2,1,3,4,1,5,1,4,0,5,1,1,2,25070
35,1,1,7,2,0,3,5,0,4,0,7,0,1,1,2,1,21972
18,0,1,11,2,1,3,3,0,3,2,2,0,2,1,1,1,16051
34,0,3,10,3,0,3,3,1,3,1,1,0,1,0,0,2,21538
27,1,1,20,2,1,2,3,0,5,0,2,1,4,1,0,1,17235
45,1,1,12,2,1,2,3,3,5,1,5,1,3,1,1,3,28245
59,1,3,17,3,1,3,4,4,3,2,2,0,3,0,2,0,32550
49,1,1,31,2,0,2,3,0,5,1,2,0,3,0,0,1,18211
60,1,3,32,2,0,5,4,3,5,3,2,0,3,1,2,3,26315
49,1,3,17,3,0,2,3,3,3,0,2,0,4,0,1,3,22654
58,1,1,8,1,1,2,3,0,3,2,5,0,2,1,1,1,17479
35,1,1,6,2,0,3,5,0,3,1,2,0,3,0,1,1,17977
25,1,3,14,2,0,2,3,1,3,1,1,1,1,1,1,2,19907
35,1,2,16,1,0,3,4,0,3,0,3,0,1,1,1,1,21420
42,1,1,9,2,0,3,1,1,3,0,3,1,5,0,0,2,20231
33,1,1,31,3,1,2,4,0,4,2,5,1,4,0,0,1,17313
43,1,1,9,2,1,4,5,1,3,3,5,0,1,1,1,2,25459
53,1,3,14,3,1,3,3,4,3,1,6,0,3,1,0,0,26836
30,1,1,16,3,0,3,3,3,3,3,1,0,4,0,0,3,24667
23,0,1,23,3,1,4,3,0,3,1,3,1,3,0,1,1,21613
43,0,1,12,2,1,4,4,0,3,1,6,0,3,0,2,1,20771
41,1,3,6,2,0,3,3,1,3,2,1,1,4,0,2,2,20993
42,1,1,12,3,1,3,2,0,3,0,4,1,1,1,2,1,20805
34,1,1,7,2,0,3,5,1,3,3,2,0,4,1,2,2,25627
30,1,1,8,3,1,2,4,0,3,2,1,0,4,0,0,1,17720
31,1,1,35,3,0,4,4,1,3,1,3,0,3,1,3,2,24453
45,0,1,31,3,0,2,3,2,4,2,4,0,4,1,1,4,33061
29,1,2,15,3,1,4,5,0,3,1,3,0,1,1,1,1,23614
37,1,1,15,1,0,3,4,3,3,1,3,0,4,1,2,3,28774
36,0,1,15,2,1,3,1,0,4,1,2,0,5,1,0,1,17810
27,1,1,12,2,1,2,4,0,3,1,2,0,1,1,1,1,17539
24,0,3,19,2,0,3,3,0,4,0,2,0,1,0,0,1,17033
19,1,1,9,3,0,3,3,0,4,2,2,0,3,1,2,1,16483
38,1,2,6,2,1,2,1,0,3,0,2,0,4,1,0,1,17844
36,1,3,15,2,0,4,4,0,3,1,3,0,3,1,3,1,21250
35,1,1,16,3,0,3,5,3,4,3,3,0,1,1,1,3,27299
45,1,1,9,2,0,4,2,0,3,1,3,0,4,1,3,1,20689
28,0,1,6,3,1,2,4,0,4,1,2,0,4,0,0,1,17596
34,1,3,27,2,1,3,2,1,3,2,2,0,3,1,0,2,20337
43,0,1,16,2,0,2,4,1,3,1,2,0,3,0,0,2,20257
29,1,1,26,3,1,4,5,0,5,0,3,0,3,1,3,1,21874
39,0,1,7,2,1,3,4,1,3,1,2,0,5,1,1,2,23413
30,1,3,26,2,1,4,5,1,3,1,3,0,4,1,1,2,27298
54,1,1,9,1,0,4,5,3,3,1,2,0,5,1,3,3,28847
31,1,1,13,2,1,2,3,1,3,1,4,0,3,1,0,2,20915
51,1,1,7,3,1,3,5,0,3,1,4,0,3,1,1,1,22368
44,0,1,7,2,0,3,4,1,3,1,6,0,1,1,2,2,24240
53,0,1,6,3,0,2,4,4,3,1,5,1,1,0,0,0,27965
38,1,3,20,2,1,3,3,1,4,1,1,0,5,1,2,2,24924
38,0,1,13,2,1,2,1,0,3,1,2,0,3,0,0,1,17610
23,1,3,8,1,1,3,3,0,5,1,4,0,3,1,2,1,17322
56,0,1,6,2,1,2,3,1,3,1,2,0,3,0,0,2,21306
32,0,1,8,2,1,3,3,0,3,2,1,0,5,1,1,1,18068
30,1,1,11,1,0,4,5,0,5,1,3,0,4,0,1,1,20787
29,1,3,16,3,1,2,3,0,4,1,2,0,1,1,0,1,17297
40,1,1,26,2,1,3,4,1,3,1,2,0,5,1,1,2,22580
31,1,3,14,3,1,3,4,0,4,3,2,0,2,1,1,1,21661
32,1,3,12,1,1,3,4,1,3,1,3,0,5,0,2,2,27024
51,0,3,7,2,1,3,4,1,3,3,5,1,1,1,2,2,23406
36,0,1,32,2,0,4,4,0,4,1,3,1,3,0,1,1,20700
32,1,3,23,3,1,4,4,3,3,1,4,0,5,1,1,3,26839
27,0,2,28,2,0,2,4,0,4,1,2,0,1,1,0,1,17863
28,1,1,35,2,1,3,5,1,4,0,2,0,1,1,2,2,21549
53,1,1,13,3,0,2,3,2,3,1,4,0,2,1,0,4,33606
36,0,3,14,1,1,2,3,1,3,1,5,0,3,1,1,2,20079
36,1,1,32,2,1,3,5,1,3,3,6,0,2,0,2,2,22359
46,1,3,11,2,0,2,4,1,5,1,6,1,4,0,1,2,23684
21,0,3,16,3,0,3,4,0,3,2,3,1,4,0,1,1,21001
45,1,2,7,2,0,3,5,1,3,3,6,0,5,1,2,2,24663
32,1,1,9,2,1,3,4,0,3,1,2,1,4,1,2,1,21373
27,1,1,10,2,1,2,1,1,4,1,2,1,4,1,0,2,21142
32,1,1,33,2,1,3,4,0,3,1,3,0,3,1,2,1,21589
41,0,1,15,3,1,3,3,2,3,1,3,0,4,1,2,4,34419
50,1,1,13,3,0,2,4,2,3,1,6,1,4,1,1,4,33740
42,0,1,8,2,1,2,3,3,3,1,3,1,3,1,0,3,25124
32,1,1,7,3,1,3,4,0,4,2,3,0,3,0,1,1,21179
41,0,1,23,2,1,4,4,0,3,1,2,0,3,1,3,1,22222
32,0,3,8,2,0,3,3,0,5,1,2,0,3,1,0,1,17827
30,1,2,6,2,1,2,3,0,3,1,1,0,1,0,1,1,17064
52,1,1,10,3,0,4,4,4,4,2,5,0,5,1,2,0,32412
32,1,3,6,3,1,3,4,0,4,1,1,0,1,0,2,1,17269
53,1,3,8,2,0,3,4,4,3,1,3,0,3,0,0,0,30427
37,1,1,21,2,1,4,4,1,3,0,2,1,5,1,3,2,25264
34,1,1,16,3,1,2,3,1,5,2,2,0,4,0,0,2,21125
24,0,2,16,3,1,2,3,0,3,1,1,0,4,1,1,1,17145
31,1,3,36,2,1,4,4,1,5,1,2,0,2,1,2,2,22793
22,1,1,12,3,1,3,3,0,3,0,1,0,2,1,0,1,17773
41,0,3,31,2,0,4,2,4,4,2,6,1,3,1,3,0,31872
31,0,1,10,3,0,4,4,0,3,1,3,0,3,1,2,1,20761
34,1,1,12,3,1,2,3,0,5,2,3,0,2,1,1,1,17960
46,1,3,8,3,0,3,3,4,5,0,1,0,2,1,0,0,32048
26,1,1,31,2,1,2,5,0,3,2,2,0,2,1,1,1,17293
36,1,1,25,2,1,3,2,1,5,1,3,0,3,0,2,2,23886
23,1,1,15,2,1,4,6,0,5,1,3,0,1,0,2,1,21129
29,0,1,9,3,1,3,5,0,5,2,2,0,4,0,1,1,21239
32,1,1,31,2,1,2,3,0,3,2,2,1,5,1,0,1,17795
29,1,1,9,3,1,3,4,0,3,3,8,0,3,0,1,1,23060
20,1,3,8,3,0,2,3,0,3,2,2,0,4,0,0,1,17783
20,1,3,27,3,1,2,1,0,3,2,2,0,3,1,1,1,17678
58,1,1,8,1,0,3,4,3,3,1,1,0,5,0,0,3,17372
34,1,1,16,2,1,2,3,0,4,1,2,0,2,1,0,1,17008
38,1,1,11,2,1,3,4,0,3,0,2,1,5,1,2,1,21674
29,0,3,26,1,0,2,3,0,3,1,2,0,3,0,1,1,17157
36,0,3,15,3,0,4,5,3,3,1,6,1,5,1,3,3,29055
33,0,3,17,3,1,4,4,1,3,3,2,0,3,1,2,2,23326
50,0,3,9,3,1,4,5,1,4,1,4,0,3,1,3,2,24068
18,1,3,16,3,0,3,4,0,3,2,2,0,2,1,2,1,16200
53,1,1,9,2,0,3,5,0,3,3,2,0,3,1,1,1,21890
36,1,3,14,2,0,3,4,1,3,1,3,1,4,1,2,2,23882
27,1,3,16,3,0,3,4,1,3,0,2,1,3,1,2,2,20769
27,1,1,11,2,0,2,3,0,4,2,2,1,3,0,1,1,17478
26,1,3,26,3,1,3,5,0,4,0,3,1,2,0,1,1,21091
35,1,1,29,2,1,2,4,1,3,0,4,1,4,1,1,2,20916
45,1,1,9,2,0,4,2,3,3,1,3,1,4,1,1,3,26557
42,1,3,20,3,0,3,4,1,3,2,1,0,3,1,0,2,21244
41,0,1,15,2,1,4,4,1,3,1,5,1,3,1,2,2,22747
37,0,3,18,1,0,4,4,3,3,1,2,0,5,0,3,3,28416
55,0,1,8,2,1,3,3,3,4,0,4,0,2,1,1,3,25976
28,1,1,11,2,1,4,4,0,3,1,3,0,4,1,2,1,21195
39,1,3,17,3,1,4,5,3,3,1,2,1,3,1,2,3,27418
45,1,1,6,2,1,3,1,2,3,1,1,0,4,1,1,4,34202
33,0,3,23,2,1,2,3,4,3,2,2,0,3,1,1,0,32444
20,0,1,17,3,0,4,5,0,4,2,3,1,5,0,3,1,20537
40,1,3,32,3,1,3,3,1,5,1,2,0,1,1,2,2,23396
35,1,1,6,3,1,2,4,0,3,1,7,0,1,1,1,1,17258
28,0,1,16,3,1,3,4,0,4,1,8,0,3,0,1,1,20702
40,1,3,10,3,1,3,4,3,3,0,1,0,2,1,0,3,25855
33,0,3,15,3,0,3,4,3,3,3,3,0,4,1,2,3,27676
56,1,3,7,2,1,4,4,3,3,1,5,0,1,0,3,3,28917
36,0,1,8,3,1,4,4,0,4,1,3,1,3,1,1,1,22927
25,1,3,10,2,0,3,4,1,3,0,2,0,4,1,1,2,23677
51,1,1,24,2,0,3,5,3,5,1,7,0,3,1,1,3,31947
38,0,1,8,3,0,3,4,0,4,1,5,0,3,0,0,1,17468
58,1,3,36,3,1,3,5,4,3,1,5,0,3,0,1,0,32796
33,1,1,20,3,1,2,3,0,3,0,6,1,2,0,1,1,17436
35,0,1,24,2,1,3,3,1,3,1,2,1,3,1,0,2,20689
34,1,3,9,2,0,2,5,1,3,2,6,0,1,1,0,2,21029
33,1,1,15,3,1,2,3,0,3,0,1,0,2,1,0,1,17781
31,1,1,7,2,1,3,6,0,3,1,5,0,4,1,1,1,22511
34,1,3,16,2,0,2,3,0,3,0,2,1,2,0,1,1,17220
38,1,3,9,2,1,3,3,3,3,1,1,0,2,1,1,3,25609
31,1,1,15,2,1,2,4,0,4,2,1,1,3,1,0,1,17657
32,1,1,19,3,0,3,4,1,3,0,2,1,4,0,2,2,24533
36,0,1,32,2,0,4,4,0,4,1,3,1,3,1,2,1,20700
55,0,1,8,2,0,3,4,3,3,1,2,0,5,0,2,3,29180
26,0,1,12,2,1,3,1,0,3,1,1,0,4,1,1,1,17544
31,1,1,29,2,0,3,4,0,3,1,6,1,1,0,1,1,20810
29,1,1,10,3,0,4,4,3,4,1,2,0,4,0,1,3,26333
46,1,1,7,3,0,4,4,0,3,1,5,0,5,0,2,1,20948
49,1,3,9,3,1,3,5,1,4,3,2,1,1,1,1,2,26576
47,0,1,20,1,1,3,3,1,4,1,1,0,3,0,2,2,20467
28,1,1,11,2,0,4,4,0,3,2,3,0,2,1,2,1,20996
32,1,3,14,3,1,4,4,1,3,1,6,0,2,0,1,2,26225
34,1,1,11,3,0,2,4,3,5,3,3,0,1,1,1,3,26631
27,1,3,12,2,0,2,5,0,3,3,2,0,1,0,1,1,21644
53,1,3,8,2,0,3,4,4,3,0,3,0,3,1,0,0,30427
47,0,1,14,3,0,2,4,1,3,1,4,0,5,1,1,2,23936
30,1,2,13,3,1,3,5,0,4,1,3,0,3,1,2,1,21482
35,1,1,6,3,1,1,4,0,3,2,2,0,4,1,0,1,17859
32,0,1,6,2,0,3,4,0,4,0,7,0,3,1,0,1,17332
32,1,1,16,2,1,3,5,0,4,3,2,1,3,1,1,1,21335
18,0,1,14,3,1,3,3,0,3,2,2,0,5,0,0,1,16904
39,1,1,7,2,0,3,4,3,3,3,6,1,1,0,2,3,26539
52,1,1,10,1,0,3,4,3,3,1,4,0,4,1,2,3,31794
30,1,1,7,2,0,3,5,0,5,1,3,1,1,0,1,1,20997
31,0,1,26,2,1,3,3,3,3,1,4,0,3,1,0,3,24824
40,1,1,14,2,0,3,3,1,5,1,3,1,1,0,0,2,21516
36,1,1,17,3,0,3,4,1,3,3,5,1,1,1,1,2,24820
42,0,1,9,2,0,4,5,1,3,3,4,1,2,0,1,2,25489
38,1,1,7,2,0,4,4,1,4,1,8,0,1,1,3,2,25125
34,0,1,6,2,1,3,3,0,5,1,6,0,1,1,2,1,17996
35,1,1,13,2,0,3,4,1,3,3,3,0,3,0,1,2,23487
38,1,3,13,3,0,2,2,1,5,1,2,1,3,0,0,2,20605
20,0,3,7,1,0,4,6,0,5,2,2,0,3,1,2,1,21003
35,0,1,14,2,1,4,6,1,3,3,3,1,5,1,1,2,24752
31,0,3,26,2,1,3,1,0,3,1,1,0,5,1,0,1,17791
23,1,1,7,2,1,3,5,1,3,0,8,0,2,1,1,2,23453
38,0,3,16,1,0,2,3,1,3,2,2,1,3,0,1,2,20666
35,0,1,17,3,1,3,4,0,3,1,3,1,3,1,2,1,22493
38,0,1,32,3,0,4,4,1,3,0,5,1,3,1,2,2,23127
51,1,1,7,3,1,3,5,0,3,0,4,0,3,0,1,1,22368
38,1,1,6,1,0,3,3,3,5,1,2,0,4,1,1,3,28582
32,0,3,9,2,0,3,5,0,3,3,2,0,5,0,2,1,21463
22,1,1,13,2,1,3,3,0,4,2,2,1,3,1,0,1,17472
28,0,3,27,2,0,3,4,1,3,2,3,0,1,1,2,2,28659
52,1,1,17,2,0,2,3,1,3,0,1,0,2,1,1,2,18149
24,1,2,28,2,1,2,5,0,3,1,2,0,1,0,1,1,16555
26,1,3,14,1,1,2,4,1,5,2,7,0,3,1,1,2,20326
35,1,1,27,1,0,3,2,0,3,0,2,0,1,1,1,1,21263
37,0,1,25,2,1,4,4,1,3,3,4,0,3,0,2,2,26457
52,1,1,13,2,1,2,3,3,4,3,1,0,3,1,1,3,25445
34,1,2,10,2,1,3,4,0,4,1,5,1,5,0,2,1,20955
56,1,1,13,2,1,2,5,3,3,3,5,0,1,0,0,3,22260
36,1,1,33,3,1,3,3,1,3,1,7,0,3,0,0,2,20237
39,0,1,13,3,1,2,4,2,3,1,2,0,5,1,0,4,34272
28,1,1,14,3,0,3,5,1,5,3,2,0,3,1,1,2,25489
38,1,1,16,3,0,3,3,1,3,1,4,0,3,0,1,2,24824
47,1,1,9,1,1,3,4,1,3,1,4,0,1,0,1,2,26057
34,0,1,8,2,1,2,4,1,3,1,2,0,4,0,1,2,24547
34,0,1,36,3,0,3,5,1,3,3,3,0,5,1,1,2,23186
49,1,3,14,3,1,4,4,1,5,1,6,0,4,1,2,2,24164
25,1,3,32,3,0,2,3,1,3,2,2,0,4,0,0,2,21180
49,0,1,24,2,1,3,3,1,3,1,2,1,2,0,1,2,21804
37,1,3,6,2,1,2,4,3,3,1,6,0,1,1,1,3,25609
26,1,1,23,3,1,3,5,0,3,1,2,0,3,0,2,1,17305
41,1,1,9,2,1,3,5,0,3,3,4,0,5,0,2,1,21487
45,0,1,9,3,1,3,4,3,3,2,7,1,1,0,2,3,28887
34,1,2,9,2,1,4,4,0,3,1,3,0,1,1,3,1,22278
36,1,3,6,2,0,3,3,1,3,3,7,0,1,1,1,2,21815
33,0,1,9,2,1,4,4,0,3,3,2,0,5,1,2,1,21746
36,1,3,17,3,1,3,5,3,5,1,2,0,5,1,2,3,28984
29,0,1,8,3,1,2,4,0,5,2,1,0,4,1,1,1,18339
50,1,1,7,1,0,3,5,4,3,2,2,1,3,1,1,0,32642
33,0,3,28,3,1,3,3,1,4,0,1,0,2,0,1,2,21146
21,1,1,18,3,0,4,5,0,5,3,3,1,3,1,3,1,21278
36,1,3,10,2,1,4,4,3,3,1,8,0,5,0,2,3,26501
39,0,2,7,2,1,3,4,0,4,1,2,1,1,1,2,1,21669
45,1,3,7,3,0,4,4,1,5,1,7,1,1,1,2,2,24132
31,1,2,8,2,1,3,4,1,5,0,4,0,3,0,1,2,21410
19,1,3,28,3,1,2,3,0,3,2,2,1,2,0,1,1,16675
21,0,3,15,3,1,2,3,0,3,2,2,0,4,1,0,1,17610
57,1,1,6,3,1,2,3,1,3,1,3,0,3,0,1,2,21755
45,1,3,15,3,1,3,3,3,5,1,5,1,1,0,0,3,25761
26,1,1,8,3,1,2,1,1,3,0,2,0,3,1,1,2,20472
33,1,1,11,2,1,2,4,3,3,1,5,0,3,0,0,3,22119
40,1,3,16,3,1,3,4,3,4,1,3,0,4,0,0,3,24705
41,1,3,9,3,0,4,4,1,4,1,5,0,3,1,2,2,24355
41,1,1,26,3,1,3,4,1,3,0,2,1,2,1,2,2,21419
44,0,1,17,2,0,3,4,0,3,2,2,0,5,0,2,1,21133
53,1,3,6,3,0,2,3,1,5,3,1,0,2,1,1,2,23381
32,0,1,8,2,1,3,3,0,3,2,1,0,3,1,1,1,18068
29,1,3,16,2,1,4,4,1,3,3,3,0,3,1,1,2,23931
29,0,3,7,1,1,4,4,0,3,0,5,0,3,1,1,1,21587
28,1,1,15,3,0,3,3,0,3,1,6,0,3,0,0,1,17377
30,1,1,7,2,1,3,4,1,5,1,2,0,3,1,1,2,24051
30,0,3,27,1,0,3,4,0,3,1,3,0,3,0,2,1,20835
54,1,3,13,3,1,3,4,1,3,0,4,1,5,0,1,2,20984
35,1,3,10,2,0,3,6,1,3,3,7,0,1,1,1,2,24707
46,1,2,31,3,1,3,4,0,4,2,3,0,4,0,2,1,20855
28,0,1,12,2,0,3,4,0,3,2,2,1,1,1,2,1,21057
52,1,3,9,3,1,2,4,4,5,0,2,0,5,1,0,0,31856
28,0,3,10,3,0,4,2,1,3,1,3,1,1,1,1,2,23325
31,0,1,9,3,0,3,4,0,3,2,2,0,4,1,1,1,21242
33,1,1,10,3,0,2,4,0,4,1,7,0,4,0,1,1,17622
32,0,3,9,2,1,3,4,1,5,3,2,0,1,0,1,2,24010
33,0,3,16,3,1,3,6,1,3,1,2,0,2,0,2,2,23346
29,0,1,8,2,1,2,3,1,3,1,2,0,3,0,0,2,23853
35,1,1,9,2,1,4,5,0,3,1,5,0,5,1,3,1,21446
25,1,1,24,2,0,4,4,0,4,1,3,0,1,1,3,1,20888
38,1,1,23,2,0,3,4,3,3,0,1,0,2,0,2,3,23823
51,0,3,15,1,1,3,4,1,3,0,5,1,5,1,1,2,25474
43,1,1,10,2,0,4,2,1,3,1,4,1,5,1,1,2,23909
52,1,1,5,2,1,2,3,3,4,3,1,0,3,1,1,3,25445
31,1,3,13,3,1,3,3,1,3,1,5,0,2,0,0,2,22547
38,0,1,18,2,1,1,4,1,5,1,3,0,5,1,0,2,21288
23,1,1,9,1,1,4,4,0,3,1,2,0,5,1,1,1,21201
26,1,3,6,2,1,2,3,1,3,1,2,0,5,0,1,2,20296
34,0,1,12,2,0,4,4,3,4,0,8,0,3,1,3,3,30556
32,1,1,14,2,1,3,4,1,3,1,5,0,3,1,1,2,24593
23,1,1,10,2,0,3,4,1,3,0,2,1,5,1,2,2,22849
29,0,1,16,2,0,3,3,0,4,1,1,0,5,0,0,1,18291
38,1,3,16,3,1,3,4,3,3,1,1,1,3,1,0,3,23740
41,1,2,25,2,1,3,2,0,5,1,2,0,1,1,2,1,21065
49,1,3,9,3,1,3,3,1,4,0,5,0,3,1,1,2,26798
37,1,1,23,2,0,3,2,0,5,3,3,0,2,1,1,1,21421
49,1,1,13,2,1,4,5,1,3,3,4,0,1,0,3,2,22918
47,0,3,12,3,1,4,4,1,3,3,6,1,5,1,2,2,24450
21,1,3,9,3,0,3,4,0,3,3,3,0,4,0,1,1,21461
55,1,3,8,3,1,2,3,1,3,2,5,0,2,0,1,2,20160
